ID,Name,Description,Era,Predecessor_ID,Status,Syntropy_Score,Catalytic_Potential,Structural_Pattern,Properties,Req_Material,Req_Process,Impact_Map,Invention_Reason,Social_Context,Drawbacks,Side_Effects,External_Data_Link,Req_Infrastructure,Req_Science,Bill_of_Materials,Potential_Realization_Rate
PART-RES_0402_1MOHM,Resistor 1MΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '1000000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_1.2MOHM,Resistor 1.2MΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '1200000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_1.5MOHM,Resistor 1.5MΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '1500000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_1.8MOHM,Resistor 1.8MΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '1800000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_2.2MOHM,Resistor 2.2MΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '2200000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_2.7MOHM,Resistor 2.7MΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '2700000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_3.3MOHM,Resistor 3.3MΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '3300000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_3.9MOHM,Resistor 3.9MΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '3900000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_4.7MOHM,Resistor 4.7MΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '4700000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_5.6MOHM,Resistor 5.6MΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '5600000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_6.8MOHM,Resistor 6.8MΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '6800000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_8.2MOHM,Resistor 8.2MΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '8200000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_10MOHM,Resistor 10MΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '10000000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_12MOHM,Resistor 12MΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '12000000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_15MOHM,Resistor 15MΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '15000000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_18MOHM,Resistor 18MΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '18000000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_22MOHM,Resistor 22MΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '22000000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_27MOHM,Resistor 27MΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '27000000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_33MOHM,Resistor 33MΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '33000000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_39MOHM,Resistor 39MΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '39000000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_47MOHM,Resistor 47MΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '47000000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_56MOHM,Resistor 56MΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '56000000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_68MOHM,Resistor 68MΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '68000000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0402_82MOHM,Resistor 82MΩ 0402,Thick film resistor. Package 0402.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '82000000 Ohm', 'Package': '0402', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_10OHM,Resistor 10Ω 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '10 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_12OHM,Resistor 12Ω 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '12 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_15OHM,Resistor 15Ω 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '15 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_18OHM,Resistor 18Ω 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '18 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_22OHM,Resistor 22Ω 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '22 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_27OHM,Resistor 27Ω 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '27 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_33OHM,Resistor 33Ω 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '33 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_39OHM,Resistor 39Ω 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '39 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_47OHM,Resistor 47Ω 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '47 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_56OHM,Resistor 56Ω 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '56 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_68OHM,Resistor 68Ω 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '68 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_82OHM,Resistor 82Ω 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '82 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_100OHM,Resistor 100Ω 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '100 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_120OHM,Resistor 120Ω 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '120 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_150OHM,Resistor 150Ω 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '150 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_180OHM,Resistor 180Ω 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '180 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_220OHM,Resistor 220Ω 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '220 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_270OHM,Resistor 270Ω 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '270 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_330OHM,Resistor 330Ω 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '330 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_390OHM,Resistor 390Ω 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '390 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_470OHM,Resistor 470Ω 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '470 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_560OHM,Resistor 560Ω 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '560 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_680OHM,Resistor 680Ω 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '680 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_820OHM,Resistor 820Ω 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '820 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
